Date,Open,High,Low,Close,Volume
4/17/2012,55.98816884,58.99192571,55.30831497,58.96291,256382000
4/18/2012,59.3516714,59.98317291,58.28691304,58.831383,238632800
4/19/2012,58.04611696,58.48227123,56.52779898,56.810188,208679800
4/20/2012,57.1912089,57.50454493,55.1642079,55.411781,257746300
4/23/2012,55.18259845,55.76864989,53.82965069,55.288006,241632300
4/24/2012,54.4089374,54.90021565,53.67298874,54.183609,269037300
4/25/2012,59.53735461,59.76558575,58.60508805,58.991924,226444400
4/26/2012,59.40487785,59.44549932,58.23084344,58.769508,134017100
4/27/2012,58.51515346,58.6225032,58.073199,58.314972,101680600
4/30/2012,57.81209394,57.87011996,56.38081208,56.475586,126536200
5/1/2012,56.56456121,57.71151729,56.20964369,56.29668,152749800
5/2/2012,56.11389462,56.80632505,55.98043737,56.668999,106847300
5/3/2012,57.10611776,57.19315948,56.11969866,56.266693,97637400
5/4/2012,55.80830402,55.93208824,54.65650906,54.664246,132498100
5/7/2012,54.30158819,55.39148826,54.27547527,55.073318,115029600
5/8/2012,55.08297125,55.26865496,54.03369224,54.947582,124313000
5/9/2012,54.51434578,55.50850727,54.23872765,55.044308,120176000
5/10/2012,55.56651407,55.69223502,54.97272582,55.173878,83300000
5/11/2012,54.6400537,55.55588027,54.57719289,54.805424,99886500
5/14/2012,54.40505605,54.88279709,53.92441764,53.984375,88156600
5/15/2012,54.29676029,54.46793081,53.35868793,53.496014,119084000
5/16/2012,53.58110535,53.85575674,52.32293167,52.810341,140224000
5/17/2012,52.73587414,52.94766606,51.26688,51.26688,179305000
5/18/2012,51.63824924,52.5521393,50.49903011,51.292034,183073100
5/21/2012,51.69047253,54.30546191,51.64695369,54.280315,157776500
5/22/2012,55.0800901,55.49883446,53.43895374,53.863503,173717600
5/23/2012,53.91474989,55.39438381,53.50180644,55.177753,146224400
5/24/2012,55.69128198,55.75220604,54.27547473,54.671013,124057500
5/25/2012,54.60041399,54.72226617,54.00855699,54.377983,82126800
5/29/2012,55.21064949,55.5104438,54.67004818,55.343136,95127200
5/30/2012,55.04623826,56.08971804,54.79092815,56.010418,132357400
5/31/2012,56.16225735,56.23575182,55.26480648,55.871166,122918600
6/1/2012,55.04236032,55.37987252,54.20680382,54.252254,130246900
6/4/2012,54.30159144,54.88183734,53.04438351,54.571404,139248900
6/5/2012,54.27934211,54.78222537,53.99502171,54.43021,97053600
6/6/2012,54.90795071,55.49593355,54.68842181,55.264805,100363900
6/7/2012,55.82860445,55.83150724,55.17195596,55.28994,94941700
6/8/2012,55.27834204,56.14678191,55.02690005,56.121635,86879100
6/11/2012,56.83727228,56.91270352,55.18453089,55.236752,147816200
6/12/2012,55.55492899,55.76381817,54.80447787,55.719334,108845100
6/13/2012,55.56072817,55.94369063,55.16035574,55.332497,73395000
6/14/2012,55.24351905,55.4620819,54.85861985,55.271564,86393300
6/15/2012,55.22030199,55.57038595,55.08007859,55.522999,83813800
6/18/2012,55.21644091,56.85370833,55.15938566,56.649654,110103000
6/19/2012,56.41949895,57.05777157,56.39048865,56.807301,90351100
6/20/2012,56.88465688,56.9852357,56.16805033,56.645786,89735800
6/21/2012,56.61676732,56.8856138,55.84310563,55.865345,81587800
6/22/2012,55.99784785,56.30247628,55.6477645,56.293774,71117900
6/25/2012,55.82957565,56.07134866,55.15938999,55.198074,76095600
6/26/2012,55.25221562,55.55781542,54.8653851,55.319916,69134100
6/27/2012,55.60715772,55.77542614,55.30929543,55.5588,50749300
6/28/2012,55.28511276,55.51044115,54.69906128,55.031734,70709100
6/29/2012,55.89726013,56.477512,55.53460575,56.477512,105375200
7/2/2012,56.54811423,57.39333845,56.43883246,57.301468,100023000
7/3/2012,57.52969539,58.02484166,57.44459045,57.967781,60428200
7/5/2012,58.07899904,59.41163321,57.99099131,58.986118,121095800
7/6/2012,58.71051204,58.84106719,58.17765242,58.593494,104732600
7/9/2012,58.53739623,59.36908402,58.42231498,59.368118,94851400
7/10/2012,59.76267915,59.94642611,58.53835604,58.818813,127989400
7/11/2012,58.61670425,58.76563538,57.75600538,58.45327,117330500
7/12/2012,58.04806513,58.36043052,57.31695062,57.918476,107010400
7/13/2012,58.31013394,58.72018006,58.02484753,58.505486,77856800
7/16/2012,58.51998177,59.14858047,58.51030806,58.693089,75315100
7/17/2012,59.06833116,59.13699216,58.32948042,58.696003,73406200
7/18/2012,58.66214708,58.8313862,58.36911903,58.630234,63175000
7/19/2012,59.1157119,59.50931406,58.60509172,59.409706,109215400
7/20/2012,59.28494378,59.42130379,58.382659,58.440685,99367800
7/23/2012,57.48326758,58.59541216,56.83629223,58.395226,121993900
7/24/2012,58.73854639,58.96097737,57.88074571,58.113811,141283100
7/25/2012,55.55492427,56.16805468,55.1236095,55.604248,219328200
7/26/2012,56.06747517,56.12936457,55.1584187,55.595539,101658200
7/27/2012,55.60811795,56.65449993,55.27737658,56.589703,100984100
7/30/2012,57.14674168,57.97069261,56.8469474,57.544212,94785600
7/31/2012,58.33721435,59.15633111,58.28789536,59.065426,115581900
8/1/2012,59.56348268,59.61086965,58.31498235,58.683437,96125400
8/2/2012,58.2995003,59.05865901,58.04902434,58.778202,83039600
8/3/2012,59.34298011,59.76366123,59.1427939,59.543167,86230200
8/6/2012,59.69693256,60.42997836,59.50061448,60.205616,75525800
8/7/2012,60.22688243,60.44254249,59.76945481,60.047009,72611700
8/8/2012,59.90000141,60.33422426,59.67854189,59.945457,61176500
8/9/2012,61.59436092,61.98116745,61.58937765,61.881474,55410600
8/10/2012,61.68010125,61.98416068,61.67910054,61.978176,48734700
8/13/2012,62.14664452,62.805603,62.13268493,62.805603,69708100
8/14/2012,62.99204817,63.66397066,62.82655954,62.974106,85042300
8/15/2012,62.93520587,63.20437046,62.58130256,62.888348,64335600
8/16/2012,62.92625485,63.47954102,62.85547082,63.437672,63633500
8/17/2012,63.80254188,64.61901362,63.68390485,64.611038,110690300
8/20/2012,64.80043274,66.309761,64.78946479,66.309761,153346200
8/21/2012,66.87500428,67.27975217,64.8323289,65.403557,203179900
8/22/2012,65.24007708,66.69357689,64.61102444,66.680618,141330700
8/23/2012,66.40545648,66.7832866,65.91098659,66.058533,105032200
8/24/2012,65.74752403,66.74144753,65.35274738,66.117378,109335100
8/27/2012,67.78919872,67.87692911,67.14619125,67.359528,106752100
8/28/2012,67.28974717,67.40140371,66.86007644,67.271805,66854200
8/29/2012,67.31665037,67.55790138,67.05246834,67.139198,50701700
8/30/2012,66.85708914,66.94780698,66.0804899,66.182175,75674900
8/31/2012,66.51912584,66.65370852,65.52221502,66.318748,84580300
9/4/2012,66.37057049,67.30567335,66.24495929,67.288727,91973000
9/5/2012,67.34855888,67.42631712,66.75339959,66.816208,84093800
9/6/2012,67.10930028,67.61972154,66.87303252,67.418343,97799100
9/7/2012,67.59578633,68.03742073,67.36849004,67.834045,82416600
9/10/2012,67.83503612,68.1181554,66.00569737,66.069496,121999500
9/11/2012,66.30579122,66.80324803,65.44744492,65.855186,125995800
9/12/2012,66.47923398,66.78329337,65.39758535,66.772331,178058300
9/13/2012,67.52798706,68.33848011,67.26878903,68.087257,149590000
9/14/2012,68.78311509,69.4829518,68.57675328,68.914711,150118500
9/17/2012,69.71921528,69.76407594,69.24667981,69.762085,99507800
9/18/2012,69.77205166,70.01629432,69.42711904,69.974426,93375800
9/19/2012,69.80992566,70.18177673,69.74113817,69.993362,81718700
9/20/2012,69.70027547,69.78999748,69.14798591,69.654419,84142100
9/21/2012,70.02429083,70.28947366,69.72023132,69.793007,142897300
9/24/2012,68.4740702,69.2975216,68.0892602,68.86586,159941600
9/25/2012,68.61363196,69.06423707,67.09233992,67.146172,129697400
9/26/2012,66.66765603,67.06143743,65.91598454,66.312752,144125800
9/27/2012,66.2240397,68.00652104,65.83125407,67.921783,148522500
9/28/2012,67.66556201,67.9008339,66.4692639,66.504158,133777700
10/1/2012,66.90891737,67.46619652,65.44744178,65.73555,135898700
10/2/2012,65.97679851,66.42939459,64.86423758,65.926949,156998100
10/3/2012,66.28086587,66.97870608,66.05855282,66.937828,106070300
10/4/2012,66.9178812,67.21695173,66.34964049,66.474251,92681400
10/5/2012,66.31476542,66.39452019,64.92706047,65.057655,148501500
10/8/2012,64.48841819,64.556205,63.41473928,63.620106,159498500
10/9/2012,63.66796152,63.85139233,62.16262018,63.388824,209649300
10/10/2012,63.7766125,64.29899684,63.50345969,63.893253,127589000
10/11/2012,64.45052141,64.52030961,62.616199,62.616199,136520300
10/12/2012,62.76175159,63.34195616,62.33706977,62.776707,115003700
10/15/2012,63.03990773,63.31704875,62.19252927,63.280163,108125500
10/16/2012,63.34096158,64.82935634,62.9053118,64.778511,137442900
10/17/2012,64.68680243,65.07759088,64.20130311,64.262115,97259400
10/18/2012,63.76164677,64.00788102,62.80560382,63.06879,119156100
10/19/2012,62.91028475,62.9820583,60.77389479,60.79583,186021500
10/22/2012,61.05303476,63.34194965,60.88754617,63.207367,136682700
10/23/2012,62.90531109,63.19441511,60.98126238,61.146751,176786400
10/24/2012,61.95226453,62.46168512,60.87559334,61.492683,139631800
10/25/2012,61.80870622,62.00808895,60.36816506,60.765934,164081400
10/26/2012,60.75496186,61.21055028,58.91764786,60.213634,254608200
10/31/2012,59.30445516,60.01027099,58.58867278,59.34832,127500800
11/1/2012,59.63742426,60.11395212,59.23367694,59.469944,90324500
11/2/2012,59.40514229,59.51081483,57.29766213,57.502033,149843400
11/5/2012,58.17195999,58.595646,57.58178328,58.28162,132283900
11/6/2012,58.84089065,58.89173041,57.83002026,58.105164,93729300
11/7/2012,59.0874836,59.15956088,57.22478485,57.456463,198412200
11/8/2012,57.72726895,57.89202269,55.11804888,55.371349,264036500
11/9/2012,55.6462688,57.13519251,54.9563772,56.329979,232478400
11/12/2012,57.06002036,57.09606151,55.46400692,55.894417,128950500
11/13/2012,55.49080134,56.68214634,55.2282298,55.901646,133237300
11/14/2012,56.16935508,56.37014419,55.20968772,55.281765,119292600
11/15/2012,55.34869438,55.55153988,53.81343521,54.122337,197477700
11/16/2012,54.07909473,54.5733444,52.07635559,54.334457,316723400
11/19/2012,55.67614024,58.4346664,55.59067807,58.252415,205829400
11/20/2012,58.88876229,58.89288155,57.10431629,57.756104,160688500
11/21/2012,58.10001044,58.4212736,57.31230031,57.837444,93250500
11/23/2012,58.40067386,58.89801414,57.93010911,58.846531,68206600
11/26/2012,59.29959765,60.75145172,59.07409516,60.70306,157644900
11/27/2012,60.70512499,60.79470569,59.73207264,60.213966,133332500
11/28/2012,59.44066262,60.31898707,58.92479103,60.024498,130216100
11/29/2012,60.7741152,61.18907835,60.26235705,60.685558,128674700
11/30/2012,60.42093235,60.58671393,59.99773138,60.26545,97829900
12/3/2012,61.12729795,61.2240879,60.28810527,60.359154,91070000
12/4/2012,59.90712036,59.90712036,58.91141246,59.294453,139267100
12/5/2012,58.57984919,58.61485604,55.47637385,55.478436,261159500
12/6/2012,54.4641905,56.9735353,53.40258045,56.348511,294303100
12/7/2012,56.98280559,57.16814767,54.57334123,54.90799,196760200
12/10/2012,54.05849996,55.44960536,53.70634775,54.554806,157621100
12/11/2012,55.57934489,56.58740398,55.33221971,55.746155,148086400
12/12/2012,56.40310053,56.42678537,55.21896548,55.500069,121786000
12/13/2012,54.69175524,55.36002352,54.14087535,54.54142,156314900
12/14/2012,53.00307961,53.35111333,52.05885982,52.492355,252394800
12/17/2012,52.40379999,53.54366179,51.61094263,53.423187,189401800
12/18/2012,54.05849996,55.07788759,53.5693974,54.974922,156421300
12/19/2012,54.7247094,54.95433046,54.10998494,54.19339,112342300
12/20/2012,54.573347,54.59394113,53.42833745,53.721798,120422400
12/21/2012,52.76829653,53.50967056,52.53867551,53.474663,149067100
12/24/2012,53.57970602,53.98128434,53.41083373,53.561169,43938300
12/26/2012,53.44068232,53.48804621,52.62928815,52.822868,75609100
12/27/2012,52.87847607,53.15752315,51.96411622,53.034992,113780100
12/28/2012,52.54383432,52.97527305,52.32038892,52.471752,88569600
12/31/2012,52.5685421,55.1293754,52.41100338,54.796783,164873100
1/2/2013,57.02605411,57.14755672,55.77086979,56.532833,140129500
1/3/2013,56.41441408,56.59872759,55.70599048,55.819256,88241300
1/4/2013,55.29103592,55.4619653,54.14396422,54.264439,148583400
1/7/2013,53.74959794,54.50127209,53.049412,53.94524,121039100
1/8/2013,54.4919965,54.76795289,53.67237015,54.090424,114676800
1/9/2013,53.80108407,54.05953201,53.13075863,53.245052,101901100
1/10/2013,54.42403732,54.44154074,53.08235796,53.905075,150286500
1/11/2013,53.64663128,54.09145421,53.44275144,53.574554,87626700
1/14/2013,51.76023537,52.25654133,51.33085382,51.664474,183551900
1/15/2013,51.30924604,51.38029406,49.7729523,50.034496,219193100
1/16/2013,50.93238134,52.45631806,50.71202661,52.11137,172701200
1/17/2013,52.54588929,52.5911968,51.69331253,51.760242,113419600
1/18/2013,51.3318896,51.71287373,51.11359706,51.484287,118230700
1/22/2013,51.95382232,52.29567457,51.13728096,51.975445,115386600
1/23/2013,52.391446,53.02779322,51.97545497,52.926884,215377400
1/24/2013,47.36554545,47.95555652,46.36159906,46.387341,365213100
1/25/2013,46.50987639,46.97735125,44.79132926,45.293816,302006600
1/28/2013,45.08272434,46.66638163,44.87987597,46.318348,196379400
1/29/2013,47.21108983,47.38613774,46.55414932,47.187405,142789500
1/30/2013,47.05664643,47.63327271,46.79922772,47.039143,104288800
1/31/2013,47.05457923,47.29140375,46.84864302,46.901154,79833600
2/1/2013,47.27390139,47.31199894,46.16596161,46.708603,134871100
2/4/2013,46.73845899,46.9474859,45.51210455,45.545055,119279300
2/5/2013,45.72319759,47.33877128,45.53476478,47.143135,143336900
2/6/2013,47.00205971,48.03483718,46.60151508,47.092674,148426600
2/7/2013,49.71668492,50.44110523,48.73683569,50.250072,176145200
2/8/2013,50.87039268,51.38660771,50.25329523,50.975567,158289600
2/11/2013,51.13869573,52.04449278,50.78990062,51.506813,129372600
2/12/2013,51.4617377,51.76975269,50.19856467,50.215736,152263300
2/13/2013,50.14167373,50.83175059,49.71346098,50.120209,118801900
2/14/2013,49.85298595,50.61711517,49.79932638,50.075142,88818800
2/15/2013,50.31768824,50.45828403,49.35930962,49.385067,97936300
2/19/2013,49.48595406,49.66088804,48.707874,49.366829,108945900
2/20/2013,49.11998639,49.11998639,48.16590032,48.171265,119075600
2/21/2013,47.86539503,48.20560487,47.52411016,47.871834,111795600
2/22/2013,48.21419579,48.46639664,47.92979107,48.381615,82663700
2/25/2013,48.70785914,48.84415625,47.49727092,47.521954,93144800
2/26/2013,47.63143344,48.45995388,46.9703322,48.184139,125374900
2/27/2013,48.12619114,48.55654732,47.2912279,47.711926,146837600
2/28/2013,47.65611768,48.06608639,47.371716,47.371716,80628800
3/1/2013,47.00682276,47.02613816,46.14610221,46.198692,138112100
3/4/2013,45.91214462,45.95507408,44.96771591,45.080402,145688900
3/5/2013,45.23387244,46.70524781,45.15552677,46.270596,159608400
3/6/2013,46.63227163,46.71168858,45.5504715,45.682476,115062500
3/7/2013,45.55797981,46.36396422,45.1887935,46.210495,117118400
3/8/2013,46.12678798,46.73100606,45.99907388,46.332844,97870500
3/11/2013,46.1214132,47.11521015,45.62666217,46.992863,118559000
3/12/2013,46.74924891,47.10126313,45.88745636,45.979752,116477900
3/13/2013,45.98188936,46.63118606,45.65026565,45.971157,101387300
3/14/2013,46.45196045,46.64620977,46.19653531,46.416542,75968900
3/15/2013,46.99930857,47.67543558,46.92633133,47.614262,160990200
3/18/2013,47.37707818,49.09529334,47.35024877,48.908558,151549300
3/19/2013,49.31422873,49.47199058,48.13368822,48.776543,131693800
3/20/2013,49.09099795,49.11353997,48.25067243,48.517902,77165200
3/21/2013,48.31829234,49.15110392,48.30541365,48.587666,95813900
3/22/2013,48.7862061,49.59325943,48.62844425,49.572872,98776300
3/25/2013,49.87122303,50.43573289,49.55892071,49.752098,125283900
3/26/2013,49.95172621,49.99465041,49.42477577,49.490242,73573500
3/27/2013,48.98797221,49.02445969,48.37301883,48.517902,82809300
3/28/2013,48.2753657,48.49000776,47.39532669,47.506943,110709900
4/1/2013,47.42537443,47.61855401,45.90570122,46.031269,97433000
4/2/2013,45.89067451,47.02184372,45.76189213,46.12571,132379800
4/3/2013,46.29527849,46.9295473,46.18151737,46.361816,90804000
4/4/2013,46.55177553,46.6848543,45.63846974,45.903553,89611900
4/5/2013,45.5579795,45.60627364,45.0406894,45.418461,95923800
4/8/2013,45.59554353,45.87994747,45.34226465,45.741501,75207300
4/9/2013,45.75760373,45.98727157,45.37017176,45.824142,76653500
4/10/2013,45.94433435,46.90593349,45.72003123,46.758904,93982000
4/11/2013,46.54748677,47.00575039,46.2770358,46.612953,82091100
4/12/2013,46.59363087,46.59363087,46.05058641,46.126785,59653300
4/15/2013,45.82628461,45.92180162,45.0267399,45.058937,79380000
4/16/2013,45.24352695,45.7844281,45.13620631,45.74472,76442800
4/17/2013,45.10400798,45.13942343,42.72576364,43.229103,236264000
4/18/2013,43.46413778,43.54999671,41.82748581,42.075397,166574800
4/19/2013,41.6375264,42.88567363,41.32951366,41.91227,152318600
4/22/2013,42.13871943,43.16471367,41.99168991,42.78587,107480100
4/23/2013,43.35681519,43.82795747,42.80089128,43.586483,166059600
4/24/2013,42.23530602,44.56525622,42.12369197,43.514576,242412800
4/25/2013,44.13381937,44.42465999,43.67984923,43.827953,96209400
4/26/2013,43.98142702,44.94302924,43.81400707,44.774532,191024400
4/29/2013,45.12332647,46.53675027,45.07503233,46.161125,160081600
4/30/2013,46.6955892,47.78490253,46.37040438,47.519817,172884600
5/1/2013,47.70011257,47.75055303,46.61938467,47.14526,126727300
5/2/2013,47.4124936,48.14335145,47.28907591,47.813877,105457100
5/3/2013,48.43526384,48.64132584,48.20344972,48.29253,90325200
5/6/2013,48.90748347,49.6040032,48.75723561,49.444092,124160400
5/7/2013,49.90127722,49.98498681,48.69176319,49.224079,120938300
5/8/2013,49.26487016,49.94421786,48.91822357,49.780014,118149500
5/9/2013,51.728502,52.08737987,51.25262789,51.386501,99621900
5/10/2013,51.52150267,51.71725345,50.67887968,50.959003,83713000
5/13/2013,50.7947494,51.51362253,50.79362564,51.158127,79237200
5/14/2013,51.05801159,51.20988534,49.74176499,49.934139,111779500
5/15/2013,49.4053911,49.61238974,47.51539451,48.245518,185403400
5/16/2013,47.61439152,49.25801292,47.12614341,48.890141,150801000
5/17/2013,49.39300597,49.51000536,48.48850848,48.741634,106976100
5/20/2013,48.58975717,50.15238023,48.386133,49.829506,112894600
5/21/2013,49.29175763,50.11637999,48.84738425,49.461632,114005500
5/22/2013,49.95551065,50.43926134,49.2996357,49.65176,110759600
5/23/2013,49.04426611,50.192889,49.02626548,49.740639,88255300
5/24/2013,49.59551048,50.13663275,49.54038561,50.079258,69041700
5/28/2013,50.61363628,50.74975691,49.59551293,49.661888,96536300
5/29/2013,49.49988991,50.3436368,49.43238871,50.056763,82644100
5/30/2013,50.13549817,51.13112084,50.00724547,50.80262,88379900
5/31/2013,50.90612823,51.42362708,50.56862781,50.594505,96075700
6/3/2013,50.70700197,50.89037642,49.77888112,50.705879,93088100
6/4/2013,50.98712661,51.12325275,50.33125487,50.547253,73182200
6/5/2013,50.13550053,50.70587354,49.91724861,50.074749,72647400
6/6/2013,50.115255,50.28737846,48.83050541,49.32663,104233500
6/7/2013,49.10612112,49.86436901,48.68649812,49.703495,101133900
6/10/2013,50.03200972,50.52138709,49.13988924,49.375011,112538300
6/11/2013,49.0206365,49.81038218,48.74838736,49.229885,71528100
6/12/2013,49.44363047,49.64050499,48.54363352,48.621258,66306800
6/13/2013,48.6561337,49.17813235,48.23426071,49.045383,71458100
6/14/2013,48.98237468,49.08250032,48.2061269,48.380501,67966500
6/17/2013,48.53688657,49.01613748,48.41538742,48.599888,64853600
6/18/2013,48.55038884,48.9261381,48.39851509,48.574013,48756400
6/19/2013,48.53238149,48.56163153,47.587383,47.587383,77735000
6/20/2013,47.17113566,47.92263246,46.70651101,46.894386,89327700
6/21/2013,47.08001175,47.24988611,45.91113855,46.518639,120279600
6/24/2013,45.83239475,45.97414442,44.78052083,45.285645,120186500
6/25/2013,45.64113559,45.87626045,44.86826454,45.295761,78540700
6/26/2013,45.4386358,45.53876145,44.51163804,44.782761,91931000
6/27/2013,44.91552599,45.15627524,44.2731542,44.300152,84311500
6/28/2013,44.02789672,45.03026686,43.74777025,44.60952,144629100
7/1/2013,45.30252079,46.38026878,45.13714617,46.037144,97763400
7/2/2013,46.12039141,47.43326182,46.06526654,47.080013,117466300
7/3/2013,47.34664665,47.58514602,46.96302394,47.339897,60232200
7/5/2013,47.2937574,47.6200076,46.72675723,46.959633,68506200
7/8/2013,47.26227107,47.36239675,46.1980262,46.693024,74534600
7/9/2013,46.52988637,47.64363549,46.16763802,47.514259,88146100
7/10/2013,47.20489017,47.78989028,47.05301642,47.332016,70351400
7/11/2013,47.58175898,48.17800606,47.38150767,48.070007,81573100
7/12/2013,48.11050757,48.35125676,47.63350975,47.982258,69890800
7/15/2013,47.81351892,48.53914186,47.78989476,48.086895,60479300
7/16/2013,47.98338839,48.45476276,47.7190158,48.397388,54134500
7/17/2013,48.34113505,48.62463516,48.17463511,48.40976,49747600
7/18/2013,48.75513469,48.92275918,48.4435083,48.572884,54719700
7/19/2013,48.7236328,48.82263234,47.73926018,47.806759,67180400
7/22/2013,48.31412587,48.34675034,47.86525203,47.959751,51949100
7/23/2013,47.92488523,48.03288509,47.10476344,47.136261,92348900
7/24/2013,49.37950885,50.01625703,48.96663538,49.557259,147984200
7/25/2013,49.57862984,49.65738123,49.02850729,49.331131,57373400
7/26/2013,48.97113484,49.61688252,48.86313577,49.611259,50038100
7/29/2013,49.58988852,50.62376188,49.52238969,50.376263,62014400
7/30/2013,50.62038152,51.42925632,50.53825648,50.998383,77355600
7/31/2013,51.18624801,51.45061818,50.56074777,50.909496,80739400
8/1/2013,51.27175556,51.38988108,50.99163222,51.376381,51562700
8/2/2013,51.52600267,52.07050172,51.37412893,52.035625,68695900
8/5/2013,52.2774973,52.95024589,51.99175047,52.812996,79713900
8/6/2013,52.65212402,53.08749708,51.99399847,52.3405,83714400
8/7/2013,52.17738085,52.53738251,51.94900558,52.310131,74714500
8/8/2013,54.69552864,54.7238282,53.9986525,54.359474,63944300
8/9/2013,54.08000853,54.2946134,53.49162181,53.585949,66716300
8/12/2013,53.87012749,55.26032716,53.84300494,55.108223,91108500
8/13/2013,55.53036595,58.32728456,55.18959495,57.727097,220485300
8/14/2013,58.70695858,59.45806662,58.17870528,58.780064,189093100
8/15/2013,58.5347996,59.23992471,57.66930727,58.710487,122573500
8/16/2013,58.97462292,59.30360558,58.82251873,59.231678,90576500
8/19/2013,59.46866967,60.57705975,59.42858096,59.869579,127629600
8/20/2013,60.10187252,60.2032775,59.05362077,59.083099,89672100
8/21/2013,59.38024617,59.80001672,59.09843002,59.235214,83969900
8/22/2013,59.54414213,59.6160697,58.74468401,59.305954,61051900
8/23/2013,59.34251793,59.3519514,58.88029717,59.077213,55682900
8/26/2013,59.04535767,60.15964269,59.01588027,59.307129,82741400
8/27/2013,58.72110785,59.25289467,57.34151278,57.611534,106047200
8/28/2013,57.30613955,58.46169623,57.30613955,57.883915,76902000
8/29/2013,57.97235784,58.54423917,57.91104074,57.978252,59914400
8/30/2013,58.0136227,58.12563899,57.36509748,57.449997,68074300
9/3/2013,58.1433224,59.02767421,57.46531902,57.610352,82982200
9/4/2013,58.90504281,59.22105263,58.51828326,58.80246,86258200
9/5/2013,58.98641556,59.03711476,58.20700133,58.3992,59091900
9/6/2013,58.7729781,58.88381653,57.77189373,58.74704,89881400
9/9/2013,59.54651576,59.8908203,59.36728323,59.684471,85171800
9/10/2013,59.68800088,59.83539534,57.71884194,58.324917,185798900
9/11/2013,55.06695195,55.85461512,54.80754122,55.14949,224674100
9/12/2013,55.24264726,56.05624939,54.94904281,55.736706,101012800
9/13/2013,55.34168996,55.63530019,54.79456976,54.818153,74708900
9/16/2013,54.35828739,54.43021496,52.73343804,53.075386,135926700
9/17/2013,52.82069461,54.2061838,52.76645282,53.688541,99845200
9/18/2013,54.61533816,54.98912578,54.31819525,54.79221,114215500
9/19/2013,55.50205583,56.10695382,55.33107813,55.690716,101135300
9/20/2013,56.36282299,56.42767856,54.94785563,55.114117,174825700
9/23/2013,58.49706804,58.59257886,56.90522959,57.85326,190526700
9/24/2013,58.35321574,58.42278104,57.52074007,57.671673,91086100
9/25/2013,57.68345657,57.73533937,56.76726508,56.77906,79239300
9/26/2013,57.3061349,57.60799495,57.05851333,57.332073,59305400
9/27/2013,57.04436492,57.14930919,56.68355004,56.922916,57010100
9/30/2013,56.2743854,56.79438299,55.93950866,56.215424,65039100
10/1/2013,56.415888,57.67638983,56.40763238,57.537251,88470900
10/2/2013,57.26251229,57.99003706,57.04082962,57.72591,72296000
10/3/2013,57.83793196,58.0548917,56.68590716,57.00074,80688300
10/4/2013,57.05380969,57.1410649,56.43358397,56.955944,64717100
10/7/2013,57.37216655,58.09026445,57.22949502,57.512489,78073100
10/8/2013,57.77072234,57.85326122,56.66233211,56.709492,72729300
10/9/2013,57.14577964,57.51721248,56.39584938,57.375713,75431300
10/10/2013,57.93343764,58.05842587,57.4287676,57.735344,69650700
10/11/2013,57.42287673,58.23058476,57.20709399,58.109135,66934700
10/14/2013,57.75775287,58.67158219,57.70115291,58.489994,65474500
10/15/2013,58.66333061,59.19276175,58.42868096,58.801285,80018400
10/16/2013,59.05008098,59.25525239,58.86613712,59.087814,62775300
10/17/2013,58.95457537,59.52056171,58.91920298,59.487545,63398300
10/18/2013,59.66323522,60.04881201,59.63021933,60.005184,72635500
10/21/2013,60.34477153,61.82223289,60.31529331,61.475567,99526700
10/22/2013,62.07102842,62.31157219,59.90376974,61.29987,133515900
10/23/2013,61.19729058,61.98377089,61.19729058,61.900055,78430800
10/24/2013,61.90478418,62.78560342,61.60410192,62.71957,96191200
10/25/2013,62.64999598,62.87521218,61.91775486,62.017982,84448000
10/28/2013,62.38115187,62.61226223,61.69371578,62.480202,137610200
10/29/2013,63.23365925,63.58504062,60.6713903,60.923729,158951800
10/30/2013,61.26922903,62.2019261,60.96383046,61.892994,88540900
10/31/2013,61.90477281,62.19837724,61.46495178,61.633568,68924100
11/1/2013,61.78922835,61.88119988,60.8246924,61.318752,68722500
11/4/2013,61.44491966,62.11938962,61.17489842,62.111134,61156900
11/5/2013,61.85525318,62.3634625,61.6689487,61.957836,66303300
11/6/2013,64.42212097,64.50938845,63.69082044,64.025131,55843900
11/7/2013,63.86045964,64.30415843,62.97552266,62.989044,65655100
11/8/2013,63.24590698,64.05095383,63.00131931,63.980896,69829200
11/11/2013,63.91084289,64.11732632,63.22501793,63.795311,56863100
11/12/2013,63.62568294,64.39385314,63.54333151,63.913284,51069200
11/13/2013,63.66626005,64.1886159,63.53843283,63.98951,49305200
11/14/2013,64.25744043,65.05265433,64.14190768,64.915001,70604800
11/15/2013,64.72079855,65.02929249,64.46391642,64.525375,79480100
11/18/2013,64.52537753,64.79577497,63.69083257,63.743679,61236000
11/19/2013,63.79283683,64.32748616,63.66255419,63.85675,52234700
11/20/2013,63.81744736,63.96370599,63.21520142,63.297546,48479200
11/21/2013,63.61709153,64.06079027,63.13406769,64.052185,65506700
11/22/2013,63.85307794,64.17755562,63.7314014,63.887493,55931400
11/25/2013,64.03745426,64.63355642,64.03499966,64.371765,57327900
11/26/2013,64.41845941,65.89581618,64.40371034,65.559044,100345700
11/27/2013,65.91670765,67.10768407,65.55904262,67.102768,90862100
11/29/2013,67.53540384,68.62313504,67.33014124,68.34536,79531900
12/2/2013,68.58257157,69.36057409,67.70008927,67.750488,118136200
12/3/2013,68.6194503,69.61254854,68.54324866,69.605171,112742000
